timestamp,hour,actual_demand_gw,da_schedule_gw,da_price_eur_mwh,rebap_price_eur_mwh,p10_forecast_gw,p90_forecast_gw,residual_mwh,spread_eur_mwh,cash_penalty_eur
2026-08-01 17:00:00,17,0.019,-0.546,31.75,32.74,-4.589,3.497,56.500000000000014,0.990000000000002,-55.93500000000012
2026-08-01 18:00:00,18,1.443,3.077,37.61,43.1,-0.936,7.09,-163.4,5.490000000000002,897.0660000000004
2026-08-01 19:00:00,19,7.961,10.503,49.35,66.82,6.522,14.484,-254.20000000000002,17.46999999999999,4440.873999999998
2026-08-01 20:00:00,20,12.796,10.158,48.57,57.02,6.21,14.106,263.8,8.450000000000003,-2229.110000000001
2026-08-01 21:00:00,21,9.424,9.83,43.39,52.86,5.916,13.744,-40.60000000000006,9.469999999999999,384.4820000000005
2026-08-01 22:00:00,22,9.643,9.521,46.49,47.5,5.643,13.399,12.199999999999989,1.009999999999998,-12.321999999999964
2026-08-01 23:00:00,23,6.666,9.23,42.55,59.47,5.389,13.071,-256.40000000000003,16.92,4338.288000000001
2026-08-02 00:00:00,0,7.979,8.959,47.4,52.32,5.157,12.761,-97.99999999999996,4.920000000000002,482.15999999999997
2026-08-02 01:00:00,1,8.907,8.707,44.47,34.14,4.944,12.47,19.99999999999993,-10.329999999999998,206.59999999999923
2026-08-02 02:00:00,2,6.405,8.476,42.62,59.46,4.754,12.198,-207.10000000000005,16.840000000000003,3487.5640000000017
2026-08-02 03:00:00,3,8.942,8.266,44.43,52.8,4.586,11.946,67.60000000000001,8.369999999999997,-565.8119999999999
2026-08-02 04:00:00,4,6.996,8.077,40.72,35.41,4.44,11.714,-108.09999999999997,-5.310000000000002,-574.0110000000001
2026-08-02 05:00:00,5,7.384,7.909,38.4,313.99,4.316,11.502,-52.49999999999994,275.59000000000003,14468.474999999986
2026-08-02 06:00:00,6,-1.108,-0.025,21.65,25.21,-3.573,3.523,-108.30000000000003,3.5600000000000023,385.54800000000034
2026-08-02 07:00:00,7,-0.817,-4.151,20.58,26.13,-7.653,-0.649,333.4,5.550000000000001,-1850.3700000000001
2026-08-02 08:00:00,8,-7.748,-7.724,6.83,9.2,-11.179,-4.269,-2.400000000000002,2.369999999999999,5.688000000000003
2026-08-02 09:00:00,9,-12.531,-10.627,4.42,8.16,-14.035,-7.219,-190.4,3.74,712.0960000000001
2026-08-02 10:00:00,10,-11.288,-12.768,-0.85,19.55,-16.128,-9.408,148.00000000000006,20.400000000000002,-3019.2000000000016
2026-08-02 11:00:00,11,-16.277,-14.079,2.5,15.36,-17.39,-10.768,-219.80000000000007,12.86,2826.6280000000006
2026-08-02 12:00:00,12,-14.144,-14.52,-1.36,0.92,-17.781,-11.259,37.599999999999945,2.2800000000000002,-85.72799999999988
2026-08-02 13:00:00,13,-17.604,-14.077,-10.21,1.08,-17.288,-10.866,-352.69999999999993,11.290000000000001,3981.9829999999997
2026-08-02 14:00:00,14,-15.154,-12.764,-8.99,-21.38,-15.924,-9.604,-239.00000000000006,-12.389999999999999,-2961.2100000000005
2026-08-02 15:00:00,15,-10.266,-10.62,7.99,12.77,-13.729,-7.511,35.39999999999992,4.779999999999999,-169.2119999999996
2026-08-02 16:00:00,16,-6.386,-7.715,11.43,33.14,-10.773,-4.657,132.89999999999998,21.71,-2885.2589999999996
2026-08-02 17:00:00,17,-3.831,-4.139,19.84,17.22,-7.145,-1.133,30.80000000000003,-2.620000000000001,80.69600000000011
2026-08-02 18:00:00,18,-0.22,-0.011,37.54,27.36,-2.965,2.943,-20.900000000000002,-10.18,-212.76200000000003
2026-08-02 19:00:00,19,7.383,7.925,43.64,35.81,5.023,10.827,-54.19999999999998,-7.829999999999998,-424.38599999999974
2026-08-02 20:00:00,20,5.433,8.095,44.33,31.25,5.246,10.944,-266.2000000000001,-13.079999999999998,-3481.896000000001
2026-08-02 21:00:00,21,6.99,8.286,40.34,30.93,5.483,11.089,-129.59999999999994,-9.410000000000004,-1219.5359999999998
2026-08-02 22:00:00,22,7.669,8.499,44.51,334.71,5.643,11.355,-83.0000000000001,290.2,24086.600000000028
2026-08-02 23:00:00,23,10.635,8.732,58.26,41.39,5.824,11.64,190.30000000000007,-16.869999999999997,3210.361000000001
2026-08-03 00:00:00,0,18.244,17.625,65.41,65.59,14.665,20.585,61.89999999999998,0.18000000000000682,-11.142000000000419
2026-08-03 01:00:00,1,14.725,17.899,67.42,78.25,14.887,20.911,-317.40000000000015,10.829999999999998,3437.442000000001
2026-08-03 02:00:00,2,18.774,18.191,71.91,61.02,15.127,21.255,58.300000000000196,-10.889999999999993,634.8870000000018
2026-08-03 03:00:00,3,17.809,18.502,64.71,82.94,15.387,21.617,-69.29999999999978,18.230000000000004,1263.3389999999963
2026-08-03 04:00:00,4,17.613,18.832,69.06,327.37,15.665,21.999,-121.90000000000012,258.31,31487.98900000003
2026-08-03 05:00:00,5,20.28,19.179,76.28,88.65,15.962,22.396,110.10000000000028,12.370000000000005,-1361.937000000004
2026-08-03 06:00:00,6,13.61,11.754,60.21,52.31,8.487,15.021,185.6,-7.899999999999999,1466.2399999999998
2026-08-03 07:00:00,7,10.554,8.878,44.72,54.97,5.561,12.195,167.60000000000002,10.25,-1717.9000000000003
2026-08-03 08:00:00,8,4.985,6.496,35.84,22.73,3.13,9.862,-151.10000000000002,-13.110000000000003,-1980.9210000000007
2026-08-03 09:00:00,9,4.121,4.677,35.85,46.54,1.263,8.091,-55.59999999999992,10.689999999999998,594.363999999999
2026-08-03 10:00:00,10,4.07,3.474,36.44,38.5,0.013,6.935,59.600000000000016,2.0600000000000023,-122.77600000000017
2026-08-03 11:00:00,11,4.677,2.921,40.55,47.19,-0.587,6.429,175.6,6.640000000000001,-1165.9840000000002
2026-08-03 12:00:00,12,2.175,3.038,33.28,19.17,-0.516,6.592,-86.30000000000001,-14.11,-1217.6930000000002
2026-08-03 13:00:00,13,3.497,3.831,30.13,19.39,0.232,7.43,-33.400000000000006,-10.739999999999998,-358.716
2026-08-03 14:00:00,14,3.301,5.292,36.56,43.73,1.649,8.935,-199.09999999999997,7.169999999999995,1427.5469999999987
2026-08-03 15:00:00,15,5.247,7.4,41.76,30.38,3.715,11.085,-215.30000000000007,-11.379999999999999,-2450.1140000000005
2026-08-03 16:00:00,16,11.58,10.117,55.49,61.05,6.39,13.844,146.29999999999993,5.559999999999995,-813.4279999999989
2026-08-03 17:00:00,17,15.833,13.392,66.93,50.53,9.624,17.16,244.1000000000001,-16.400000000000006,4003.240000000003
2026-08-03 18:00:00,18,17.023,17.152,68.56,78.74,13.345,20.959,-12.900000000000134,10.179999999999993,131.32200000000125
2026-08-03 19:00:00,19,27.257,25.45,89.58,74.79,21.605,29.295,180.70000000000024,-14.789999999999992,2672.553000000002
2026-08-03 20:00:00,20,26.616,25.965,86.05,92.68,22.083,29.847,65.09999999999998,6.63000000000001,-431.6130000000005
2026-08-03 21:00:00,21,25.322,26.484,76.84,84.35,22.566,30.402,-116.20000000000026,7.509999999999991,872.6620000000008
2026-08-03 22:00:00,22,27.655,27.005,90.34,81.98,23.053,30.957,65.00000000000021,-8.36,543.4000000000018
2026-08-03 23:00:00,23,30.297,27.528,95.26,102.25,23.543,31.513,276.9000000000002,6.989999999999995,-1935.531
2026-08-04 00:00:00,0,27.988,28.052,90.44,93.56,24.035,32.069,-6.400000000000006,3.1200000000000045,19.968000000000046
2026-08-04 01:00:00,1,31.393,28.577,91.74,85.27,24.53,32.624,281.5999999999999,-6.469999999999999,1821.951999999999
2026-08-04 02:00:00,2,24.384,29.1,77.1,65.0,25.025,33.175,-471.60000000000014,-12.099999999999994,-5706.359999999999
2026-08-04 03:00:00,3,31.1,29.62,100.41,76.86,25.518,33.722,148.00000000000006,-23.549999999999997,3485.400000000001
2026-08-04 04:00:00,4,30.295,30.138,94.27,98.47,26.011,34.265,15.700000000000003,4.200000000000003,-65.94000000000005
2026-08-04 05:00:00,5,30.114,30.652,96.76,77.98,26.501,34.803,-53.800000000000026,-18.78,-1010.3640000000005
2026-08-04 06:00:00,6,23.538,23.372,79.67,80.82,19.199,27.545,16.600000000000037,1.1499999999999915,-19.0899999999999
2026-08-04 07:00:00,7,17.041,20.618,65.39,62.23,16.425,24.811,-357.6999999999998,-3.1600000000000037,-1130.3320000000008
2026-08-04 08:00:00,8,17.941,18.337,71.0,79.15,14.125,22.549,-39.60000000000008,8.150000000000006,322.74000000000086
2026-08-04 09:00:00,9,17.239,16.596,63.64,60.02,12.368,20.824,64.30000000000007,-3.6199999999999974,232.76600000000008
2026-08-04 10:00:00,10,18.108,15.448,68.0,64.05,11.204,19.692,266.0,-3.950000000000003,1050.7000000000007
2026-08-04 11:00:00,11,13.994,14.927,56.72,65.5,10.67,19.184,-93.29999999999998,8.780000000000001,819.174
2026-08-04 12:00:00,12,13.598,15.053,55.96,59.98,10.785,19.321,-145.5,4.019999999999996,584.9099999999994
2026-08-04 13:00:00,13,14.929,15.832,59.39,63.18,11.554,20.11,-90.30000000000005,3.789999999999999,342.23700000000014
2026-08-04 14:00:00,14,18.904,17.257,70.26,75.89,12.971,21.543,164.69999999999985,5.6299999999999955,-927.2609999999984
2026-08-04 15:00:00,15,19.897,19.305,69.64,51.21,15.013,23.597,59.199999999999875,-18.43,1091.0559999999978
2026-08-04 16:00:00,16,20.987,21.94,78.97,88.05,17.643,26.237,-95.3000000000003,9.079999999999998,865.3240000000026
2026-08-04 17:00:00,17,26.034,25.11,81.47,88.82,20.811,29.409,92.39999999999996,7.349999999999994,-679.1399999999992
2026-08-04 18:00:00,18,28.918,28.743,90.65,78.45,24.443,33.043,17.50000000000007,-12.200000000000003,213.5000000000009
2026-08-04 19:00:00,19,38.636,36.892,111.02,108.09,32.593,41.191,174.39999999999998,-2.9299999999999926,510.99199999999865
2026-08-04 20:00:00,20,35.972,37.235,112.7,112.23,32.939,41.531,-126.29999999999983,-0.46999999999999886,-59.36099999999978
2026-08-04 21:00:00,21,36.972,37.561,109.9,108.29,33.27,41.852,-58.899999999999864,-1.6099999999999994,-94.82899999999975
2026-08-04 22:00:00,22,37.163,37.869,113.67,812.78,33.585,42.153,-70.6000000000003,699.11,49357.166000000216
2026-08-04 23:00:00,23,35.523,38.158,99.99,510.87,33.882,42.434,-263.49999999999983,410.88,108266.87999999993
2026-08-05 00:00:00,0,38.96,38.427,114.56,127.54,34.161,42.693,53.300000000000125,12.980000000000004,-691.8340000000019
2026-08-05 01:00:00,1,39.146,38.677,117.46,101.71,34.423,42.931,46.90000000000012,-15.75,738.6750000000019
2026-08-05 02:00:00,2,38.915,38.906,113.72,121.19,34.666,43.146,0.9000000000000341,7.469999999999999,-6.723000000000254
2026-08-05 03:00:00,3,38.692,39.114,117.16,133.11,34.89,43.338,-42.199999999999704,15.950000000000017,673.089999999996
2026-08-05 04:00:00,4,36.753,39.301,106.57,111.21,35.094,43.508,-254.80000000000018,4.640000000000001,1182.272000000001
2026-08-05 05:00:00,5,38.709,39.467,118.58,131.67,35.279,43.655,-75.79999999999956,13.08999999999999,992.2219999999934
2026-08-05 06:00:00,6,31.205,31.822,105.63,129.77,27.655,35.989,-61.700000000000095,24.140000000000015,1489.4380000000033
2026-08-05 07:00:00,7,27.243,28.687,86.26,98.55,24.542,32.832,-144.4000000000003,12.289999999999992,1774.6760000000024
2026-08-05 08:00:00,8,25.718,26.008,82.58,85.57,21.887,30.129,-28.999999999999915,2.989999999999995,86.7099999999996
2026-08-05 09:00:00,9,24.584,23.857,87.68,100.22,19.762,27.952,72.70000000000003,12.539999999999992,-911.6579999999998
2026-08-05 10:00:00,10,25.678,22.283,90.59,92.33,18.215,26.351,339.5,1.7399999999999949,-590.7299999999983
2026-08-05 11:00:00,11,21.638,21.324,73.29,73.58,17.285,25.363,31.400000000000006,0.28999999999999204,-9.105999999999751
2026-08-05 12:00:00,12,21.463,21.0,73.32,69.1,16.991,25.009,46.3000000000001,-4.219999999999999,195.38600000000037
2026-08-05 13:00:00,13,21.183,21.317,73.25,92.02,17.34,25.294,-13.400000000000034,18.769999999999996,251.5180000000006
2026-08-05 14:00:00,14,18.816,22.27,63.8,53.97,18.326,26.214,-345.4000000000001,-9.829999999999998,-3395.282
2026-08-05 15:00:00,15,23.788,23.836,76.44,94.83,19.927,27.745,-4.799999999999827,18.39,88.27199999999681
2026-08-05 16:00:00,16,26.09,25.981,81.16,87.16,22.108,29.854,10.899999999999821,6.0,-65.39999999999893
2026-08-05 17:00:00,17,33.086,28.653,97.5,80.71,24.817,32.489,443.3,-16.790000000000006,7443.007000000003
2026-08-05 18:00:00,18,31.435,31.781,96.8,101.21,27.983,35.579,-34.600000000000016,4.409999999999997,152.58599999999996
2026-08-05 19:00:00,19,39.962,39.419,116.63,600.95,35.661,43.177,54.30000000000064,484.32000000000005,-26298.57600000031
2026-08-05 20:00:00,20,39.185,39.247,120.19,127.69,35.53,42.964,-6.199999999999761,7.5,46.49999999999821
2026-08-05 21:00:00,21,36.95,39.054,105.08,115.7,35.379,42.729,-210.39999999999992,10.620000000000005,2234.4480000000003
2026-08-05 22:00:00,22,40.896,38.839,121.69,114.58,35.207,42.471,205.70000000000024,-7.109999999999999,1462.5270000000016
2026-08-05 23:00:00,23,39.957,38.604,114.83,116.31,35.016,42.192,135.30000000000015,1.480000000000004,-200.24400000000077
2026-08-06 00:00:00,0,39.772,38.348,115.08,138.53,34.806,41.89,142.39999999999995,23.450000000000003,-3339.2799999999993
2026-08-06 01:00:00,1,36.436,38.073,110.64,104.57,34.577,41.569,-163.70000000000005,-6.070000000000007,-993.6590000000015
2026-08-06 02:00:00,2,40.304,37.779,111.96,99.25,34.329,41.229,252.4999999999999,-12.709999999999994,3209.274999999997
2026-08-06 03:00:00,3,34.942,37.465,106.18,123.96,34.063,40.867,-252.30000000000032,17.779999999999987,4485.894000000002
2026-08-06 04:00:00,4,38.191,37.134,112.46,136.01,33.78,40.488,105.70000000000023,23.549999999999997,-2489.235000000005
2026-08-06 05:00:00,5,40.728,36.786,119.35,119.4,33.482,40.09,394.20000000000005,0.05000000000001137,-19.710000000004484
2026-08-06 06:00:00,6,26.849,28.632,88.0,100.14,25.377,31.887,-178.30000000000015,12.14,2164.562000000002
2026-08-06 07:00:00,7,23.974,24.994,90.34,106.44,21.789,28.199,-101.99999999999996,16.099999999999994,1642.1999999999987
2026-08-06 08:00:00,8,21.999,21.82,73.63,64.72,18.666,24.974,17.89999999999985,-8.909999999999997,159.48899999999858
2026-08-06 09:00:00,9,18.274,19.18,65.86,60.03,16.077,22.283,-90.5999999999999,-5.829999999999998,-528.1979999999992
2026-08-06 10:00:00,10,14.336,17.128,56.83,71.6,14.077,20.179,-279.2,14.769999999999996,4123.783999999999
2026-08-06 11:00:00,11,15.823,15.699,60.37,80.59,12.7,18.698,12.400000000000055,20.220000000000006,-250.7280000000012
2026-08-06 12:00:00,12,13.004,14.917,53.84,60.59,11.97,17.864,-191.30000000000004,6.75,1291.2750000000003
2026-08-06 13:00:00,13,15.64,14.787,66.94,56.38,11.892,17.682,85.29999999999998,-10.559999999999995,900.7679999999995
2026-08-06 14:00:00,14,13.65,15.305,63.49,87.34,12.462,18.148,-165.49999999999994,23.85,3947.174999999999
2026-08-06 15:00:00,15,19.241,16.451,67.83,61.45,13.641,19.261,278.99999999999994,-6.3799999999999955,1780.0199999999984
2026-08-06 16:00:00,16,16.779,18.189,61.36,630.57,15.327,21.051,-141.00000000000003,569.21,80258.61000000002
2026-08-06 17:00:00,17,19.889,20.468,73.42,77.53,17.553,23.383,-57.90000000000007,4.109999999999999,237.96900000000025
2026-08-06 18:00:00,18,24.685,23.22,79.88,98.53,20.253,26.187,146.49999999999997,18.650000000000006,-2732.2250000000004
2026-08-06 19:00:00,19,28.283,30.498,92.53,102.78,27.479,33.517,-221.5,10.25,2270.375
2026-08-06 20:00:00,20,30.393,29.983,95.45,100.43,26.912,33.054,41.000000000000014,4.980000000000004,-204.18000000000023
2026-08-06 21:00:00,21,31.817,29.464,91.71,97.27,26.342,32.586,235.30000000000015,5.560000000000002,-1308.2680000000014
2026-08-06 22:00:00,22,26.049,28.943,91.28,91.8,25.77,32.116,-289.4000000000002,0.519999999999996,150.48799999999895
2026-08-06 23:00:00,23,28.752,28.419,98.22,104.91,25.196,31.642,33.29999999999984,6.689999999999998,-222.77699999999885
2026-08-07 00:00:00,0,28.363,27.895,87.73,57.37,24.622,31.168,46.800000000000004,-30.360000000000007,1420.8480000000004
2026-08-07 01:00:00,1,28.778,27.371,89.54,85.98,24.048,30.694,140.70000000000002,-3.5600000000000023,500.8920000000004
2026-08-07 02:00:00,2,24.622,26.848,83.09,85.99,23.476,30.22,-222.5999999999999,2.8999999999999915,645.5399999999978
2026-08-07 03:00:00,3,23.951,26.328,81.81,68.0,22.908,29.748,-237.69999999999993,-13.810000000000002,-3282.6369999999997
2026-08-07 04:00:00,4,26.75,25.81,89.26,93.9,22.343,29.277,94.00000000000013,4.640000000000001,-436.16000000000065
2026-08-07 05:00:00,5,25.831,25.297,92.65,90.2,21.783,28.811,53.39999999999989,-2.450000000000003,130.8299999999999
2026-08-07 06:00:00,6,17.451,17.001,65.46,86.53,13.442,20.56,44.999999999999936,21.070000000000007,-948.149999999999
2026-08-07 07:00:00,7,13.866,13.242,55.09,73.97,9.638,16.846,62.39999999999988,18.879999999999995,-1178.1119999999974
2026-08-07 08:00:00,8,8.746,9.97,41.5,35.91,6.322,13.618,-122.40000000000003,-5.590000000000003,-684.2160000000006
2026-08-07 09:00:00,9,7.673,7.255,41.74,39.92,3.564,10.946,41.80000000000002,-1.8200000000000003,76.07600000000005
2026-08-07 10:00:00,10,5.677,5.15,40.14,39.25,1.418,8.882,52.699999999999925,-0.8900000000000006,46.90299999999996
2026-08-07 11:00:00,11,2.406,3.691,40.25,34.83,-0.082,7.464,-128.49999999999997,-5.420000000000002,-696.47
2026-08-07 12:00:00,12,6.26,2.902,39.48,41.82,-0.91,6.714,335.79999999999995,2.3400000000000034,-785.7720000000011
2026-08-07 13:00:00,13,3.642,2.789,36.69,27.59,-1.061,6.639,85.29999999999998,-9.099999999999998,776.2299999999997
2026-08-07 14:00:00,14,1.201,3.346,30.36,16.79,-0.541,7.233,-214.5,-13.57,-2910.765
2026-08-07 15:00:00,15,5.735,4.553,45.15,52.62,0.631,8.475,118.20000000000005,7.469999999999999,-882.9540000000002
2026-08-07 16:00:00,16,4.621,6.376,48.05,488.45,2.419,10.333,-175.5,440.4,77290.2
2026-08-07 17:00:00,17,10.179,8.762,48.05,38.4,4.773,12.751,141.7,-9.649999999999999,1367.4049999999997
2026-08-07 18:00:00,18,13.729,11.643,56.02,414.69,7.623,15.663,208.59999999999988,358.67,-74818.56199999996
2026-08-07 19:00:00,19,17.596,19.073,70.67,63.09,15.023,23.123,-147.70000000000002,-7.579999999999998,-1119.5659999999998
2026-08-07 20:00:00,20,20.465,18.731,75.53,78.57,14.653,22.809,173.39999999999984,3.039999999999992,-527.1359999999981
2026-08-07 21:00:00,21,19.15,18.407,77.3,87.14,14.302,22.512,74.29999999999986,9.840000000000003,-731.1119999999988
2026-08-07 22:00:00,22,19.581,18.101,73.19,72.79,13.971,22.231,148.00000000000006,-0.3999999999999915,59.19999999999876
2026-08-07 23:00:00,23,21.229,17.814,73.04,401.98,13.661,21.967,341.49999999999994,328.94,-112333.00999999998
2026-08-08 00:00:00,0,8.465,8.907,48.77,42.57,4.732,13.082,-44.20000000000002,-6.200000000000003,-274.04000000000025
2026-08-08 01:00:00,1,7.303,8.66,48.28,45.92,4.465,12.855,-135.70000000000002,-2.3599999999999994,-320.25199999999995
2026-08-08 02:00:00,2,6.831,8.433,46.09,43.62,4.219,12.647,-160.19999999999993,-2.470000000000006,-395.6940000000008
2026-08-08 03:00:00,3,6.758,8.226,44.68,35.72,3.996,12.456,-146.8000000000001,-8.96,-1315.3280000000009
2026-08-08 04:00:00,4,7.903,8.041,49.43,47.31,3.796,12.286,-13.80000000000008,-2.1199999999999974,-29.256000000000135
2026-08-08 05:00:00,5,8.492,7.878,51.14,455.15,3.62,12.136,61.400000000000084,404.01,-24806.214000000033
2026-08-08 06:00:00,6,0.447,-0.051,34.29,28.4,-4.321,4.219,49.800000000000004,-5.890000000000001,293.32200000000006
2026-08-08 07:00:00,7,-2.684,-4.173,24.47,21.05,-8.452,0.106,148.89999999999998,-3.419999999999998,509.23799999999966
2026-08-08 08:00:00,8,-7.718,-7.741,10.13,7.06,-12.028,-3.454,2.2999999999999687,-3.070000000000001,7.060999999999907
2026-08-08 09:00:00,9,-8.024,-10.64,10.71,7.81,-14.933,-6.347,261.60000000000014,-2.9000000000000012,758.6400000000007
2026-08-08 10:00:00,10,-13.253,-12.777,3.45,2.71,-17.074,-8.48,-47.60000000000009,-0.7400000000000002,-35.224000000000075
2026-08-08 11:00:00,11,-9.187,-14.083,4.3,10.05,-18.382,-9.784,489.60000000000014,5.750000000000001,-2815.200000000001
2026-08-08 12:00:00,12,-13.393,-14.519,-0.21,10.28,-18.819,-10.219,112.59999999999997,10.49,-1181.1739999999998
2026-08-08 13:00:00,13,-15.615,-14.072,-8.15,-15.94,-18.371,-9.773,-154.30000000000013,-7.789999999999999,-1201.9970000000008
2026-08-08 14:00:00,14,-14.681,-12.754,-4.41,-18.84,-17.049,-8.459,-192.69999999999996,-14.43,-2780.660999999999
2026-08-08 15:00:00,15,-9.738,-10.606,11.47,-1.03,-14.896,-6.316,86.80000000000004,-12.5,1085.0000000000005
2026-08-08 16:00:00,16,-8.098,-7.696,10.73,4.88,-11.979,-3.413,-40.2000000000001,-5.8500000000000005,-235.1700000000006
2026-08-08 17:00:00,17,-2.831,-4.116,21.74,17.51,-8.391,0.159,128.49999999999997,-4.229999999999997,543.5549999999995
2026-08-08 18:00:00,18,0.868,0.016,24.25,15.01,-4.248,4.28,85.2,-9.24,787.248
2026-08-08 19:00:00,19,7.826,7.957,47.98,32.43,3.705,12.209,-13.100000000000023,-15.549999999999997,-203.70500000000033
2026-08-08 20:00:00,20,6.607,8.131,44.9,39.42,3.893,12.369,-152.4,-5.479999999999997,-835.1519999999996
2026-08-08 21:00:00,21,5.6,8.327,48.75,50.93,4.105,12.549,-272.70000000000005,2.1799999999999997,594.486
2026-08-08 22:00:00,22,7.74,8.544,43.58,50.72,4.339,12.749,-80.40000000000003,7.140000000000001,574.0560000000003
2026-08-08 23:00:00,23,10.322,8.781,51.36,44.68,4.595,12.967,154.09999999999988,-6.68,1029.3879999999992
2026-08-09 00:00:00,0,9.424,9.038,49.51,44.55,4.873,13.203,38.59999999999992,-4.960000000000001,191.45599999999965
2026-08-09 01:00:00,1,7.073,9.316,49.65,518.36,5.174,13.458,-224.30000000000007,468.71000000000004,105131.65300000003
2026-08-09 02:00:00,2,9.924,9.612,49.23,48.85,5.494,13.73,31.19999999999994,-0.37999999999999545,11.855999999999835
2026-08-09 03:00:00,3,10.62,9.927,52.26,42.08,5.835,14.019,69.29999999999997,-10.18,705.4739999999997
2026-08-09 04:00:00,4,8.669,10.26,49.28,56.16,6.196,14.324,-159.09999999999994,6.8799999999999955,1094.6079999999988
2026-08-09 05:00:00,5,10.887,10.61,52.48,31.05,6.575,14.645,27.700000000000102,-21.429999999999996,593.611000000002
2026-08-09 06:00:00,6,3.294,3.189,33.24,28.92,-0.816,7.194,10.5,-4.32,45.36
2026-08-09 07:00:00,7,-2.487,-0.43,23.08,26.7,-4.403,3.543,-205.70000000000002,3.620000000000001,744.6340000000002
2026-08-09 08:00:00,8,-2.859,-3.503,25.78,27.99,-7.443,0.437,64.40000000000002,2.2099999999999973,-142.32399999999987
2026-08-09 09:00:00,9,-4.906,-5.915,12.88,45.2,-9.82,-2.01,100.90000000000003,32.32,-3261.088000000001
2026-08-09 10:00:00,10,-5.624,-7.574,15.94,20.14,-11.443,-3.705,195.00000000000003,4.200000000000001,-819.0000000000003
2026-08-09 11:00:00,11,-6.515,-8.412,10.64,-1.4,-12.243,-4.581,189.70000000000013,-12.040000000000001,2283.9880000000016
2026-08-09 12:00:00,12,-10.871,-8.391,8.64,7.5,-12.184,-4.598,-248.00000000000006,-1.1400000000000006,-282.7200000000002
2026-08-09 13:00:00,13,-9.186,-7.498,1.48,-19.84,-11.251,-3.745,-168.79999999999998,-21.32,-3598.816
2026-08-09 14:00:00,14,-4.82,-5.747,14.94,13.97,-9.459,-2.035,92.69999999999996,-0.9699999999999989,89.91899999999985
2026-08-09 15:00:00,15,-2.255,-3.179,24.33,14.33,-6.848,0.49,92.39999999999999,-9.999999999999998,923.9999999999998
2026-08-09 16:00:00,16,1.063,0.136,36.38,47.36,-3.49,3.762,92.69999999999999,10.979999999999997,-1017.8459999999995
2026-08-09 17:00:00,17,11.042,4.107,51.81,45.21,0.525,7.689,693.5,-6.600000000000001,4577.100000000001
2026-08-09 18:00:00,18,9.642,8.614,46.77,45.37,5.077,12.151,102.79999999999987,-1.4000000000000057,143.9200000000004
2026-08-09 19:00:00,19,18.957,16.913,77.01,69.38,13.422,20.404,204.40000000000006,-7.63000000000001,1559.5720000000024
2026-08-09 20:00:00,20,19.146,17.428,64.11,84.97,13.984,20.872,171.8,20.86,-3583.748
2026-08-09 21:00:00,21,19.12,17.948,61.05,57.19,14.552,21.344,117.20000000000007,-3.8599999999999994,452.3920000000002
2026-08-09 22:00:00,22,17.902,18.469,68.92,90.91,15.122,21.816,-56.700000000000024,21.989999999999995,1246.8330000000003
